vehicle_id,departure_ts,departure_location,arrival_ts,arrival_location,distance_km,payload_kg
vehicle_14,2024-02-02 11:50:55,location_167,2024-02-02 15:27:06,location_17,107.0,5521.19
vehicle_11,2024-02-02 07:00:00,location_17,2024-02-02 06:30:00,location_182,10.0,0.0
vehicle_36,2024-02-02 07:00:00,location_17,2024-02-02 06:30:00,location_108,12.0,195.53
vehicle_31,2024-02-02 07:00:00,location_17,2024-02-02 06:06:28,location_297,42.0,828.11
vehicle_1,2024-02-02 10:41:02,location_167,2024-02-02 14:29:43,location_17,107.0,5512.17
vehicle_21,2024-02-02 10:00:00,location_167,2024-02-02 18:00:00,location_17,107.0,5229.42
vehicle_5,2024-02-02 07:00:00,location_17,2024-02-02 06:00:00,location_41,60.0,0.0
vehicle_22,2024-02-02 16:00:00,location_17,2024-02-02 14:02:20,location_259,43.0,13261.42
vehicle_7,2024-02-02 12:30:00,location_266,2024-02-02 19:18:20,location_32,57.0,4922.53
vehicle_18,2024-02-02 13:36:39,location_259,2024-02-02 17:30:38,location_17,52.0,964.17
vehicle_4,2024-02-02 09:27:58,location_149,2024-02-02 12:08:10,location_17,84.0,8007.5
vehicle_0,2024-02-02 07:27:00,location_28,2024-02-02 15:00:00,location_17,170.0,4133.66
vehicle_15,2024-02-02 13:46:23,location_48,2024-02-05 06:57:15,location_167,132.0,27450.0
vehicle_12,2024-02-02 00:00:00,location_17,2024-02-02 06:30:00,location_269,24.0,24127.0
vehicle_3,2024-02-02 11:00:00,location_247,2024-02-02 12:51:06,location_17,13.0,6314.18
vehicle_32,2024-02-05 09:42:49,location_167,2024-02-05 13:30:47,location_17,94.0,5300.03
vehicle_18,2024-02-05 04:30:00,location_17,2024-02-05 09:09:04,location_259,39.0,1833.64
vehicle_14,2024-02-05 05:00:00,location_17,2024-02-05 12:25:07,location_234,54.0,564.13
vehicle_5,2024-02-05 10:30:00,location_17,2024-02-05 08:00:00,location_158,74.0,1055.43
vehicle_24,2024-02-05 07:00:00,location_17,2024-02-05 07:36:56,location_227,92.0,1017.6
vehicle_35,2024-02-05 10:00:00,location_17,2024-02-05 05:29:34,location_182,55.0,2450.64
vehicle_29,2024-02-05 10:00:00,location_17,2024-02-05 05:03:49,location_227,92.0,4001.24
vehicle_12,2024-02-05 07:00:00,location_17,2024-02-05 05:55:23,location_259,53.0,3347.58
vehicle_13,2024-02-05 07:00:00,location_17,2024-02-05 06:12:35,location_66,140.0,5240.21
vehicle_22,2024-02-05 05:00:00,location_17,2024-02-05 09:47:37,location_259,39.0,0.0
vehicle_0,2024-02-05 07:00:00,location_17,2024-02-05 08:19:57,location_66,140.0,4876.91
vehicle_27,2024-02-05 07:00:00,location_17,2024-02-05 13:11:43,location_234,50.0,3851.25
vehicle_21,2024-02-05 04:30:00,location_17,2024-02-05 19:14:31,location_255,51.0,4797.31
vehicle_1,2024-02-05 12:12:45,location_299,2024-02-05 17:03:25,location_17,76.0,6193.13
vehicle_23,2024-02-05 10:26:03,location_292,2024-02-05 19:00:00,location_17,62.0,7767.1
vehicle_27,2024-02-05 07:00:00,location_17,2024-02-05 08:49:57,location_182,55.0,4735.21
vehicle_37,2024-02-05 04:30:00,location_32,2024-02-05 06:35:34,location_240,36.0,5918.66
vehicle_11,2024-02-05 07:07:51,location_242,2024-02-05 12:32:37,location_17,142.0,7126.55
vehicle_7,2024-02-05 04:30:00,location_32,2024-02-05 08:07:57,location_236,10.0,7186.24
vehicle_31,2024-02-05 07:00:00,location_17,2024-02-05 06:15:52,location_297,157.0,6325.33
vehicle_36,2024-02-05 07:00:00,location_17,2024-02-05 07:19:08,location_182,55.0,4136.99
vehicle_4,2024-02-05 04:30:00,location_17,2024-02-05 11:05:26,location_27,68.0,6128.18
vehicle_2,2024-02-05 04:00:00,location_17,2024-02-05 08:24:05,location_227,96.0,5079.61
vehicle_4,2024-02-05 14:09:54,location_163,2024-02-05 18:40:17,location_17,93.0,6992.88
vehicle_36,2024-02-05 07:00:00,location_17,2024-02-05 13:32:10,location_299,48.0,4709.35
vehicle_36,2024-02-05 07:00:00,location_17,2024-02-05 11:04:03,location_108,50.0,908.63
vehicle_7,2024-02-05 04:30:00,location_32,2024-02-05 11:00:07,location_236,10.0,8312.89
vehicle_35,2024-02-05 07:00:00,location_17,2024-02-05 09:45:06,location_259,53.0,3445.77
vehicle_8,2024-02-05 07:00:00,location_17,2024-02-05 05:58:16,location_182,41.0,1941.01
vehicle_10,2024-02-05 09:30:00,location_242,2024-02-05 15:00:00,location_17,142.0,7126.55
vehicle_8,2024-02-05 07:00:00,location_17,2024-02-05 04:34:39,location_234,19.0,3479.33
vehicle_13,2024-02-05 08:30:00,location_292,2024-02-05 15:00:00,location_17,65.0,6959.46
vehicle_5,2024-02-05 10:30:00,location_292,2024-02-05 15:00:00,location_17,65.0,6959.46
vehicle_24,2024-02-05 08:00:00,location_167,2024-02-05 15:00:00,location_17,94.0,2584.07
vehicle_21,2024-02-05 05:00:00,location_17,2024-02-05 07:00:00,location_149,83.0,4028.11
vehicle_8,2024-02-05 07:00:00,location_17,2024-02-05 09:32:00,location_182,55.0,4877.9
vehicle_19,2024-02-05 07:00:00,location_17,2024-02-05 13:27:00,location_182,55.0,4773.32
vehicle_38,2024-02-05 07:00:00,location_17,2024-02-05 15:05:00,location_182,55.0,4877.9
vehicle_21,2024-02-05 19:18:58,location_255,2024-02-05 19:19:02,location_17,53.0,5525.0
vehicle_11,2024-02-05 07:00:00,location_17,2024-02-05 05:54:20,location_126,171.0,6359.39
vehicle_38,2024-02-05 06:06:00,location_292,2024-02-05 08:42:11,location_17,63.0,6103.06
vehicle_19,2024-02-05 05:55:00,location_292,2024-02-05 09:07:20,location_17,63.0,6103.06
vehicle_16,2024-02-05 04:26:51,location_292,2024-02-05 07:20:19,location_17,63.0,6103.06
vehicle_12,2024-02-05 07:00:00,location_17,2024-02-05 09:46:34,location_3,79.0,4677.31
vehicle_19,2024-02-05 07:00:00,location_17,2024-02-05 10:56:09,location_177,33.0,735.31
vehicle_16,2024-02-05 07:00:00,location_17,2024-02-05 09:10:39,location_54,28.0,2476.04
vehicle_6,2024-02-05 04:30:00,location_17,2024-02-05 14:09:08,location_214,83.0,5457.19
vehicle_25,2024-02-05 04:30:00,location_32,2024-02-05 10:02:54,location_257,197.0,5362.81
vehicle_9,2024-02-05 04:30:00,location_17,2024-02-05 08:50:57,location_299,79.0,645.1
vehicle_1,2024-02-05 04:30:00,location_17,2024-02-05 08:19:36,location_3,100.0,1298.43
vehicle_34,2024-02-05 07:00:00,location_17,2024-02-05 06:30:00,location_66,140.0,4405.43
vehicle_15,2024-02-05 09:38:32,location_149,2024-02-05 12:47:13,location_17,85.0,4450.26
vehicle_32,2024-02-05 17:00:00,location_3,2024-02-05 19:00:00,location_299,25.0,0.0
vehicle_32,2024-02-05 07:00:00,location_17,2024-02-05 17:00:00,location_3,81.0,0.0
vehicle_8,2024-02-05 10:00:00,location_182,2024-02-05 15:00:00,location_17,55.0,7318.77
vehicle_38,2024-02-05 07:00:00,location_17,2024-02-05 10:42:41,location_177,33.0,750.84
vehicle_10,2024-02-05 07:00:00,location_17,2024-02-05 09:15:19,location_227,92.0,3593.51
vehicle_14,2024-02-05 04:30:00,location_17,2024-02-05 08:16:40,location_182,64.0,4692.43
vehicle_23,2024-02-05 04:30:00,location_17,2024-02-05 06:51:37,location_234,38.0,3048.76
vehicle_23,2024-02-05 04:30:00,location_17,2024-02-05 07:43:47,location_54,65.0,998.71
vehicle_23,2024-02-05 04:30:00,location_17,2024-02-05 08:55:49,location_203,16.0,1314.82
vehicle_29,2024-02-05 08:30:03,location_167,2024-02-05 11:40:55,location_17,105.0,7318.77
vehicle_16,2024-02-05 07:00:00,location_17,2024-02-05 12:48:27,location_182,56.0,4381.16
vehicle_7,2024-02-05 13:48:00,location_136,2024-02-05 18:00:32,location_32,30.0,3716.06
vehicle_3,2024-02-05 04:30:00,location_17,2024-02-05 06:35:54,location_167,94.0,5185.07
vehicle_17,2024-02-05 07:00:00,location_17,2024-02-05 12:00:00,location_197,61.0,648.55
vehicle_17,2024-02-05 07:00:00,location_17,2024-02-05 14:00:00,location_99,6.0,405.33
vehicle_30,2024-02-05 06:30:00,location_130,2024-02-05 15:00:00,location_78,4.0,0.0
vehicle_30,2024-02-05 10:30:05,location_12,2024-02-05 16:14:19,location_78,84.0,2974.6
vehicle_30,2024-02-05 00:00:00,location_130,2024-02-05 15:00:00,location_78,27.0,710.93
vehicle_23,2024-02-05 04:30:00,location_17,2024-02-05 14:00:00,location_99,57.0,1841.62
vehicle_0,2024-02-05 09:00:00,location_28,2024-02-05 15:00:00,location_17,170.0,3868.36
vehicle_31,2024-02-05 08:22:22,location_28,2024-02-05 12:22:43,location_17,170.0,3868.36
vehicle_25,2024-02-05 10:05:28,location_257,2024-02-05 19:00:00,location_32,201.0,6860.91
vehicle_34,2024-02-05 07:00:00,location_17,2024-02-05 14:25:55,location_82,12.0,3546.04
vehicle_9,2024-02-05 10:45:10,location_27,2024-02-05 18:19:06,location_17,69.0,6580.73
vehicle_4,2024-02-05 07:35:14,location_58,2024-02-05 09:24:15,location_17,10.0,8200.45
vehicle_37,2024-02-05 08:35:51,location_266,2024-02-05 19:00:00,location_32,57.0,3277.77
vehicle_22,2024-02-05 07:00:00,location_25,2024-02-05 08:28:57,location_17,26.0,6700.68
vehicle_15,2024-02-05 13:17:53,location_25,2024-02-05 14:56:52,location_17,26.0,5118.79
vehicle_14,2024-02-05 13:53:42,location_259,2024-02-05 15:53:42,location_17,52.0,1313.7
vehicle_21,2024-02-05 19:13:42,location_259,2024-02-05 19:13:46,location_17,52.0,2025.31
vehicle_2,2024-02-05 11:42:27,location_259,2024-02-05 14:44:24,location_17,38.0,7468.19
vehicle_18,2024-02-05 12:19:28,location_259,2024-02-05 16:22:15,location_17,38.0,7040.45
vehicle_18,2024-02-05 05:42:38,location_247,2024-02-05 07:08:12,location_17,13.0,6314.18
vehicle_3,2024-02-05 14:04:53,location_247,2024-02-05 15:29:43,location_17,13.0,6314.18
vehicle_17,2024-02-05 07:35:00,location_292,2024-02-05 10:26:00,location_17,63.0,6445.97
vehicle_6,2024-02-05 08:00:05,location_94,2024-02-05 14:08:56,location_17,78.0,5454.16
vehicle_3,2024-02-05 09:43:55,location_94,2024-02-05 13:25:06,location_17,78.0,5454.16
vehicle_18,2024-02-05 04:30:00,location_17,2024-02-05 05:42:18,location_247,12.0,4305.12
vehicle_22,2024-02-05 14:00:00,location_299,2024-02-05 15:00:00,location_17,76.0,20287.57
vehicle_32,2024-02-05 14:00:00,location_17,2024-02-05 15:30:00,location_3,84.0,9160.0
vehicle_18,2024-02-05 08:00:00,location_259,2024-02-05 14:00:00,location_17,38.0,4442.39
vehicle_22,2024-02-05 10:30:00,location_259,2024-02-05 15:00:00,location_17,38.0,394.8
vehicle_35,2024-02-05 13:30:00,location_259,2024-02-05 15:00:00,location_17,43.0,11082.93
vehicle_7,2024-02-05 13:45:00,location_136,2024-02-05 13:45:00,location_32,30.0,17328.0
vehicle_17,2024-02-05 15:00:00,location_99,2024-02-05 15:00:00,location_17,59.0,464.52
vehicle_27,2024-02-06 07:00:00,location_17,2024-02-06 13:27:00,location_214,89.0,3347.33
vehicle_2,2024-02-06 05:00:00,location_17,2024-02-06 09:47:53,location_259,39.0,0.0
vehicle_0,2024-02-06 07:00:00,location_17,2024-02-06 18:22:51,location_54,28.0,2245.02
vehicle_22,2024-02-06 05:00:00,location_17,2024-02-06 10:57:41,location_140,4.0,3465.63
vehicle_14,2024-02-06 05:00:00,location_17,2024-02-06 09:00:00,location_259,476.0,3518.2
vehicle_27,2024-02-06 07:00:00,location_17,2024-02-06 09:38:33,location_269,24.0,4074.01
vehicle_32,2024-02-06 07:40:00,location_242,2024-02-06 12:40:42,location_17,142.0,7927.98
vehicle_36,2024-02-06 07:00:00,location_17,2024-02-06 07:47:43,location_158,74.0,4273.62
vehicle_19,2024-02-06 07:00:00,location_17,2024-02-06 15:07:43,location_99,59.0,1153.88
vehicle_24,2024-02-06 07:00:00,location_17,2024-02-06 09:46:24,location_209,144.0,5045.97
vehicle_37,2024-02-06 04:30:00,location_32,2024-02-06 08:58:22,location_236,10.0,7600.94
vehicle_31,2024-02-06 07:00:00,location_17,2024-02-06 06:13:00,location_238,165.0,3455.46
vehicle_11,2024-02-06 07:00:00,location_17,2024-02-06 07:33:48,location_182,55.0,4631.07
vehicle_37,2024-02-06 04:30:00,location_32,2024-02-06 13:53:33,location_257,197.0,5385.0
vehicle_35,2024-02-06 07:00:00,location_17,2024-02-06 10:15:49,location_132,25.0,3785.22
vehicle_8,2024-02-06 08:25:33,location_292,2024-02-06 11:33:46,location_17,65.0,6959.46
vehicle_36,2024-02-06 08:34:00,location_292,2024-02-06 12:39:27,location_17,65.0,6826.3
vehicle_16,2024-02-06 07:00:00,location_17,2024-02-06 08:36:18,location_140,5.0,2856.45
vehicle_35,2024-02-06 14:08:00,location_292,2024-02-06 16:32:21,location_17,63.0,6543.05
vehicle_19,2024-02-06 05:56:59,location_292,2024-02-06 08:45:40,location_17,63.0,6103.06
vehicle_16,2024-02-06 04:20:00,location_292,2024-02-06 07:44:42,location_17,63.0,5854.41
vehicle_17,2024-02-06 08:00:00,location_292,2024-02-06 15:00:00,location_17,63.0,6543.05
vehicle_32,2024-02-06 07:00:00,location_17,2024-02-06 14:20:00,location_182,55.0,4877.9
vehicle_35,2024-02-06 07:00:00,location_17,2024-02-06 06:44:10,location_132,25.0,337.78
vehicle_6,2024-02-06 04:30:00,location_17,2024-02-06 15:30:00,location_259,39.0,5045.04
vehicle_38,2024-02-06 06:43:17,location_292,2024-02-06 10:02:00,location_17,63.0,5338.82
vehicle_5,2024-02-06 07:00:00,location_17,2024-02-06 06:30:00,location_66,140.0,5083.42
vehicle_25,2024-02-06 04:30:00,location_32,2024-02-06 08:08:04,location_38,30.0,4763.67
vehicle_8,2024-02-06 07:00:00,location_17,2024-02-06 07:22:12,location_97,116.0,730.68
vehicle_12,2024-02-06 07:00:00,location_17,2024-02-06 08:43:17,location_224,76.0,502.56
vehicle_30,2024-02-06 06:00:00,location_78,2024-02-06 14:52:00,location_150,19.0,4477.03
vehicle_12,2024-02-06 07:00:00,location_17,2024-02-06 09:39:14,location_167,56.0,1454.55
vehicle_34,2024-02-06 07:00:00,location_17,2024-02-06 09:29:21,location_126,171.0,3828.32
vehicle_38,2024-02-06 07:00:00,location_17,2024-02-06 12:21:03,location_120,19.0,3261.18
vehicle_10,2024-02-06 07:00:00,location_17,2024-02-06 07:53:00,location_259,53.0,4055.43
vehicle_38,2024-02-06 07:00:00,location_17,2024-02-06 17:00:00,location_99,59.0,3195.4
vehicle_34,2024-02-06 13:17:01,location_149,2024-02-06 13:49:11,location_17,82.0,6264.98
vehicle_21,2024-02-06 04:30:00,location_17,2024-02-06 08:00:00,location_259,39.0,3862.74
vehicle_17,2024-02-06 07:00:00,location_17,2024-02-06 13:00:00,location_182,55.0,4829.07
vehicle_9,2024-02-06 04:30:00,location_17,2024-02-06 08:45:07,location_252,100.0,1254.84
vehicle_3,2024-02-06 04:30:00,location_17,2024-02-06 06:11:00,location_131,92.0,1148.43
vehicle_12,2024-02-06 10:15:22,location_167,2024-02-06 15:00:00,location_17,105.0,7318.77
vehicle_18,2024-02-06 04:30:00,location_17,2024-02-06 07:37:18,location_188,6.0,1218.77
vehicle_30,2024-02-06 10:22:55,location_277,2024-02-06 12:20:12,location_78,39.0,1822.81
vehicle_7,2024-02-06 10:27:58,location_112,2024-02-06 12:40:51,location_32,16.0,5248.75
vehicle_23,2024-02-06 05:28:00,location_17,2024-02-06 10:26:52,location_182,64.0,4242.74
vehicle_19,2024-02-06 07:00:00,location_17,2024-02-06 09:58:09,location_247,10.0,506.23
vehicle_13,2024-02-06 07:00:00,location_17,2024-02-06 08:46:55,location_297,157.0,1681.51
vehicle_18,2024-02-06 05:35:00,location_17,2024-02-06 11:34:41,location_27,68.0,6128.18
vehicle_15,2024-02-06 04:30:00,location_17,2024-02-06 07:45:24,location_108,57.0,2168.64
vehicle_18,2024-02-06 12:00:00,location_27,2024-02-06 19:00:00,location_17,69.0,6580.73
vehicle_15,2024-02-06 14:57:58,location_58,2024-02-06 16:17:48,location_17,10.0,8200.45
vehicle_23,2024-02-06 08:48:44,location_25,2024-02-06 19:00:00,location_17,26.0,8241.31
vehicle_22,2024-02-06 08:00:00,location_25,2024-02-06 10:13:07,location_17,26.0,7948.37
vehicle_2,2024-02-06 06:51:22,location_25,2024-02-06 08:49:10,location_17,26.0,7651.41
vehicle_11,2024-02-06 07:00:00,location_17,2024-02-06 11:25:44,location_94,75.0,1053.4
vehicle_29,2024-02-06 07:00:00,location_17,2024-02-06 07:43:13,location_170,90.0,3000.92
vehicle_25,2024-02-06 11:17:43,location_148,2024-02-06 19:00:00,location_32,65.0,6154.06
vehicle_1,2024-02-06 04:30:00,location_17,2024-02-06 07:39:11,location_259,39.0,0.0
vehicle_16,2024-02-06 07:00:00,location_17,2024-02-06 13:29:03,location_197,52.0,764.36
vehicle_2,2024-02-06 11:25:36,location_259,2024-02-06 19:00:00,location_17,38.0,7496.69
vehicle_7,2024-02-06 13:42:59,location_154,2024-02-06 17:57:12,location_32,27.0,2086.29
vehicle_7,2024-02-06 04:30:00,location_32,2024-02-06 07:57:03,location_184,24.0,7597.28
vehicle_10,2024-02-06 11:05:33,location_259,2024-02-06 15:00:00,location_17,39.0,6457.19
vehicle_3,2024-02-06 07:39:01,location_176,2024-02-06 12:57:51,location_17,168.0,7946.81
vehicle_9,2024-02-06 11:36:09,location_176,2024-02-06 16:54:25,location_17,168.0,7946.81
vehicle_31,2024-02-06 08:22:59,location_28,2024-02-06 15:00:00,location_17,170.0,3315.07
vehicle_15,2024-02-06 12:22:10,location_214,2024-02-06 14:15:32,location_17,84.0,6742.59
vehicle_5,2024-02-06 09:30:00,location_28,2024-02-06 15:00:00,location_17,170.0,3915.91
vehicle_22,2024-02-06 13:15:43,location_214,2024-02-06 16:25:08,location_17,84.0,6742.59
vehicle_4,2024-02-06 04:30:00,location_17,2024-02-06 08:28:32,location_182,64.0,5318.08
vehicle_21,2024-02-06 11:31:17,location_259,2024-02-06 12:58:08,location_17,52.0,1455.27
vehicle_1,2024-02-06 12:33:57,location_259,2024-02-06 17:38:21,location_17,52.0,1996.4
vehicle_6,2024-02-06 07:57:49,location_94,2024-02-06 18:00:00,location_17,78.0,5454.16
vehicle_24,2024-02-06 08:00:00,location_52,2024-02-06 15:00:00,location_17,26.0,3919.09
vehicle_14,2024-02-06 14:11:57,location_259,2024-02-06 17:04:33,location_17,52.0,2017.7
vehicle_13,2024-02-06 11:00:00,location_28,2024-02-06 19:00:00,location_17,168.0,4400.0
vehicle_30,2024-02-06 08:32:08,location_78,2024-02-06 08:32:31,location_277,38.0,3850.0
vehicle_29,2024-02-06 10:39:53,location_167,2024-02-06 13:43:44,location_17,105.0,7318.77
vehicle_23,2024-02-06 12:35:52,location_149,2024-02-06 19:00:00,location_17,84.0,8026.98
vehicle_4,2024-02-06 10:36:31,location_295,2024-02-06 19:00:00,location_17,105.0,3070.98
vehicle_1,2024-02-06 08:30:00,location_259,2024-02-06 11:32:39,location_17,38.0,6772.87
vehicle_38,2024-02-06 18:00:00,location_17,2024-02-06 18:00:00,location_99,0.0,150.0
vehicle_0,2024-02-06 05:45:20,location_17,2024-02-06 07:34:56,location_159,78.0,17433.0
vehicle_25,2024-02-06 08:00:00,location_32,2024-02-06 09:00:00,location_61,18.0,1.0
vehicle_6,2024-02-07 05:00:00,location_17,2024-02-07 09:29:53,location_259,39.0,0.0
vehicle_23,2024-02-07 04:30:00,location_17,2024-02-08 07:01:34,location_149,82.0,3837.05
vehicle_35,2024-02-07 07:00:00,location_17,2024-02-07 11:00:00,location_54,28.0,2281.78
vehicle_35,2024-02-07 07:00:00,location_17,2024-02-07 05:45:47,location_54,28.0,3341.98
vehicle_24,2024-02-07 10:30:57,location_242,2024-02-07 13:38:33,location_17,142.0,7126.55
vehicle_29,2024-02-07 10:23:10,location_292,2024-02-07 14:15:36,location_17,65.0,6826.3
vehicle_11,2024-02-07 09:29:26,location_292,2024-02-07 14:03:52,location_17,65.0,6959.46
vehicle_38,2024-02-07 07:55:00,location_292,2024-02-07 10:52:48,location_17,63.0,6806.17
vehicle_19,2024-02-07 05:26:00,location_292,2024-02-07 08:25:54,location_17,63.0,6755.95
vehicle_17,2024-02-07 08:00:00,location_292,2024-02-07 15:00:00,location_17,63.0,6103.06
vehicle_16,2024-02-07 04:22:17,location_292,2024-02-07 07:27:34,location_17,63.0,6755.95
vehicle_32,2024-02-07 07:00:00,location_17,2024-02-07 16:27:50,location_3,84.0,2981.64
vehicle_10,2024-02-07 07:00:00,location_17,2024-02-07 09:54:32,location_297,157.0,5075.01
vehicle_30,2024-02-07 09:30:00,location_244,2024-02-07 15:00:00,location_78,89.0,3997.01
vehicle_4,2024-02-07 04:30:00,location_17,2024-02-07 10:26:19,location_214,83.0,5406.47
vehicle_9,2024-02-07 04:30:00,location_17,2024-02-07 15:22:14,location_214,83.0,5406.47
vehicle_0,2024-02-07 07:00:00,location_17,2024-02-07 11:17:26,location_182,55.0,1426.68
vehicle_8,2024-02-07 07:00:00,location_17,2024-02-07 05:00:00,location_182,55.0,3879.99
vehicle_20,2024-02-07 07:00:00,location_17,2024-02-07 15:30:00,location_214,89.0,4143.65
vehicle_0,2024-02-07 07:00:00,location_17,2024-02-07 06:15:06,location_182,56.0,4650.09
vehicle_17,2024-02-07 07:00:00,location_17,2024-02-07 10:04:37,location_182,55.0,4877.9
vehicle_34,2024-02-07 07:00:00,location_17,2024-02-07 06:00:00,location_182,55.0,4877.9
vehicle_21,2024-02-07 07:00:00,location_17,2024-02-07 12:00:00,location_297,157.0,4857.78
vehicle_11,2024-02-07 07:00:00,location_17,2024-02-07 05:45:15,location_238,165.0,3600.37
vehicle_31,2024-02-07 07:00:00,location_17,2024-02-07 08:09:13,location_289,87.0,3991.22
vehicle_38,2024-02-07 07:00:00,location_17,2024-02-07 13:22:26,location_182,55.0,2994.2
vehicle_13,2024-02-07 09:30:00,location_242,2024-02-07 15:00:00,location_17,142.0,8153.76
vehicle_36,2024-02-07 07:00:00,location_17,2024-02-07 07:12:00,location_234,50.0,3813.8
vehicle_12,2024-02-07 12:11:35,location_149,2024-02-07 15:00:00,location_17,82.0,4449.12
vehicle_36,2024-02-07 09:37:28,location_149,2024-02-07 13:37:45,location_17,82.0,4775.02
vehicle_19,2024-02-07 07:00:00,location_17,2024-02-07 12:12:02,location_197,6.0,83.39
vehicle_9,2024-02-07 05:00:00,location_17,2024-02-07 09:18:54,location_94,76.0,3119.39
vehicle_19,2024-02-07 07:00:00,location_17,2024-02-07 10:33:16,location_25,47.0,838.32
vehicle_12,2024-02-07 07:00:00,location_17,2024-02-07 09:48:31,location_127,166.0,813.19
